10426	3998	6194	6626	4914	6731	6133	6191	3192	7514	5052	6134	10383	7283	988	3303	3326	7415	6199	55832	4193	5093	6222	11345	10528	9820	6201	3312	5885	57154	8945	6500	22938	5682	2810	6472	1655	10142	5116	6780	6132	3178	4116	10916	6119	8454	3959	3309	10642	10971	8726	975	29110	5521	6627	27229	8139	9590	6154	51720	3068	90411	2157	3055	3428	4904	10598	2521	5460	6118	27316	3608	7257	55755	3329	10049	8452	121441	10482	1994	8826	1408	5071	8065	3187	23363	203068	6789	7157	8453																																																																																																				
23054	9612	29109	8202	8648	3275	9070	7068	2353	1387	6256	2033	10542	5970	7067	7403	2908	7157	6722	10062	5929	1487	5467	5925	2959	10048	7536	22938	2521	672	2957	4087	5916	22976	9739	3309	1051	25	8850	7520	3326	1660	6667	3064	11200	3178	7917	4869	10971	7025	1386	29079	2547	142	30827	7415	6096	5966	6134	11214	10454	81608	7534	6612	9318	10728	27043	5436	54995	80254	11059	4605	9519	92140	324	84626	80209	84078	25920	8767	22992	6622	10916	51133	7158	4204	10589	27161	6399	7251	71	6627	4793	5691	10524	7189	5877	29110	5435	5430	4794	25942	10482	7316	5591	8841	55209	207																																																																																		
6141	7431	64400	10813	4001	3735	1650	10598	5036	10673	7150	27342	3326	7514	5565	8726	4193	7314	207	7157	29911	7415	9474	6117	23363	57506	7186	7251	1460	7520	9091	11140	3064	9531	8742	389840	57700	7189	23641	7132	51227	10014	988	1994	7572	27229	5877	10542	5888	22890	10625	92609	80321	54828	81493	148741	5924	4982	64241	8818	25828	3983	399	23265	148022	6446	5796	23111	80705	1660	5170	6259	84790	4831	9823	11130	6612	9869	382	7329	3065	238	8312	5925	3611	4793	1385	2010	10075	11035	8481	3178	867	9815	4904	3981	6201	8353	3921	5682	4255	7248	11007	6627	5521	57154	2810	22938	7874	5467	5594	25942	51548	3181	25	8767	3315	373156	6789	29079	3308	23495	7159	4217	27072	55611	26270	84067																																																														
5514	60493	2059	11007	5252	23641	10241	7159	9989	55209	7186	4914	5531	80321	7189	27018	85302	7965	80254	2033	3183	2547	6119	7341	5682	26258	3190	1994	3308	27229	3983	54386	10567	11030	6117	6118	10010	9531	29911	3064	9318	64376	5504	10542	135398	202559	501	54477	65056	10445	11143	11117	1660	4710	26524	340419	80705	84619	324	2908	5515	10127	5108	7531	988	9656	57520	10075	1642	7158	6472	1856	23144	23476	9646	7525	29079	7520	8924	7874	2810	10589	7248	25788	342132	8649	7157	10458	7514																																																																																																					
51143	55720	5460	4149	2235	5814	826	84132	10935	51185	84759	6455	11168	1938	8664	1523	8452	3326	57492	2885	7514	988	648	84619	65005	6780	55251	3034	10075	7874	7415	8065	3178	7917	10987	23435	3303	3068	6627	7508	4691	4914	54477	25843	54737	6612	27229	6119	4733	22890	10542	50855	1460	85444	51209	7712	7461	10769	9692	57695	659	9706	10528	6059	6895	3921	10971	7579	4904	3064	26524	2521	8295	23492	6789	9869	11345	2033	3184	472	5597	6613	302	6118	7158	57520	4204	5093	5925	6117	64210	26270	4793	8648	7416	6667	9656	3717	10524	1051	7248	71	5564	5116	25942	8924	55646	3608	10492	2547	4292	55611	10844	382	11130	7534																																																																										
7431	6141	984	84289	11143	3735	4001	1650	10598	5036	7150	4914	4171	7157	9474	10971	5460	7534	3382	11140	3308	57506	3312	988	3315	9820	10014	3064	3065	10528	22938	3611	56257	3178	64210	3983	10625	54828	4255	148741	5423	6627	51317	5521	79842	81493	57154	2810	148022	25828	27229	5888	22890	6612	6446	11130	9823	4831	23111	64241	80705	84790	6259	5170	1660	324	5682	3428	3921	9531	8353	6201	4904	5108	9815	867	8481	11035	10075	2010	1385	7189	5925	6233	5116	5594	25942	8290	51548	3181	25	8767	7520	373156	9146	29079	9646	9869	382	7329	238	7514	7532																																																																																							
5245	11331	5933	7112	5243	4914	8726	51744	9820	23363	7534	4171	22938	1499	4609	3066	3065	26270	672	9218	83987	5925	6597	1936	7415	8841	1386	2010	10075	10014	3728	3178	11345	2521	10651	988	6780	2130	3312	7874	55611	8767	5885	10971	302	3326	1660	6667	22976	5093	2023	9656	8535	6613	7531	7189	4771	7416	142	153241	207	57154	3959	92609	4205	5770	22794	7283	5591	24140	26127	1051	51548	2274	5518	6576	3068	56916	6191	6830	1911	4869	6117	3958	2885	7157	10524	3133	5576	7520	8924	10250	6477	5594	2735	27043	7517	51759	3064	6119	25942	6118	3014	93380	4089	708	975	6059	345778	7329	54828	4176	5894	84270	4794																																																																											
57154	55352	55249	10365	5494	10923	6633	10197	3726	6218	4869	50855	6191	8452	92609	7157	4193	6209	9406	1947	1938	753	10075	8353	7514	4171	1994	7321	11059	55832	7283	8454	2033	3326	10987	6199	7316	55692	3192	6627	4087	2130	9702	3068	3184	22890	10980	56257	7322	3178	3315	4089	1457	7415	116071	5071	1856	9040	6310	7520	2810	5885	975	5565	2521	6667	8065	6597	10459	8726	6472	8453	1460	867	29110	4794	3910	9656	6780	27229	8139	163	51132	94005	4615	6722	1022	10598	56925	116115	83605	10528	25828	7311	382	472	5597	5601	708	4292	207	55646	8665	2023	51548	8290	10616	101928160	6233	7874	23543	55840	54433	5521	56852	10524	1385	2010	57520	79913	54737	7923	23136	10482	8767	23435	6201	6222	4214																																																													
10294	23450	6125	5631	26270	4914	10992	10987	114034	83987	56916	975	10014	10075	4193	8452	7536	8454	128312	6874	6500	4609	11200	4116	79159	6881	3437	2521	6118	6119	94005	25855	6446	7737	6627	57154	7874	55680	4798	3312	7514	10528	6134	9531	6780	57520	29966	7283	5460	5885	8837	6199	369	5371	11345	83759	3326	55755	101928160	55832	10250	8453																																																																																																																																
3190	92906	5093	6780	4209	4914	1655	988	3184	3187	22938	2521	26270	1025	27316	4171	975	10987	8454	23363	11200	9820	10971	4609	8453	10130	10075	56916	57154	10492	10625	8726	3178	10657	22913	1994	5460	8065	2010	1499	6199	7297	4116	10014	7316	5521	8535	5071	4831	51428	7341	9531	54386	382	51548	23543	51720	56122	6613	92345	51655	8175	2885	9775	26121	4193	55832	56257	11345	3020	1051	10598	6117	4738																																																																																																																				
23411	1855	4300	9575	2308	2309	25793	10197	2033	11200	672	1387	4609	1499	4193	7514	1487	7528	5925	8061	1994	5594	4089	4869	2353	10524	1457	8295	10971	1386	4087	1385	8850	3726	10062	7874	6597	207	1856	142	6500	5371	324	23476	7329	5518	9474	10075	4292	23641	5515	10987	4205	23435	54737	1051	3329	472	23326	10492	64802	9820	8312	10096	9531	5682	9318	84759	25945	6780	7536	4794	3190	23410	27043	54904	6722	5781	2631	116115	8604	4605	6895	10528	25828	55840	23304	10855	653583	84078	54908	3837	55692	5601	25920	2023	22992	9646	5116	5565	23144	6622	23543	2810	10589	7186	10625	7158	5597	56852	6294	10592	8575	6627	10969	5245	3065	5970	3309	1655	1460	3064	197131	10951	2626																																																																	
4116	9775	91746	2079	6154	6429	8290	6633	8726	3005	81550	988	4171	4831	55832	6427	3068	10250	2810	9939	27316	23524	51428	648	55646	8353	8344	8175	22794	10929	3312	2885	7532	6732	10971	3178	10212	3608	192111	2521	8454	3428	5071	975	4193	7283	22976	10286	10951	7157	57662	8065	5411	6432	8517	3192	26093	1677	8575	2010	84305	4869	10014	51647	9406	55692	55611	10146	8607	9869	10657	148022	5253	6907	10528	6199	6201	28996	1856	58506	10542	84844	3837	9070	4733	54737	6780	9815	5093	10524	5925	25	57520	10075	3611	6622	10987	23136	80321																																																																																											
8661	6732	8668	9320	57599	26524	55607	4914	83987	55233	8665	7532	8664	8874	23435	7534	8570	6134	6780	9531	4869	975	5885	8452	83737	10075	8139	6789	8726	8924	92597	2869	51422	10598	1460	23363	11200	2810	22976	708	55646	10971	3326	6446	7316	23524	7415	57520	613	1022	51720	2735	3981	25843	10542	26100	5520	147700	2308	7874	55011	92345	7189	26270	7536	7517																																																																																																																												
9295	10856	7415	5052	23363	8452	4914	7014	22938	55692	2885	8454	5071	6427	7316	7150	23435	26270	10482	8295	10010	4831	10524	6191	7186	1457	11345	71	382	27161	7874	4798	1386	51548	7257	3608	26747	9584	11200	79913	2869	4794	29110	5445	8139	10445	79871	1022	55718	81572	81888	10971	3015	9782	9531	3981	10598	1025	8409	4214	3066	11035	29966	10075	7189	26015	3611	56916	6199	7297	4193	3309	3065	54891	2033	6622	29844	373156	1650	3837	4292	55832	7532	6464	9406																																																																																																									
7431	6141	4035	3735	4001	1650	10598	5036	9939	7150	26270	1277	823	5155	1282	4171	4914	10987	7057	9474	11345	83987	8517	1994	3184	5071	5154	9775	22795	6667	8454	7316	4116	57506	3178	55611	3181	23363	821	10014	10524	55022	7532	55333	9531	81493	148741	4255	54828	10625	64241	26093	79587	27229	5888	22890	6612	11130	2157	9823	4831	84790	6259	5170	55188	25828	286128	1660	80705	92	23111	3983	6446	148022	382	7329	3065	238	8607	5925	3611	7189	1385	2010	10075	11035	8481	867	9815	988	4904	6201	8353	3921	5682	51428	6627	5521	4323	57154	2810	22938	3308	22919	5594	25942	51548	25	8767	3315	22794	7520	373156	29079	9869	9820	84305																																																																									
26270	7052	23201	427	3916	84617	2235	94005	5538	7311	9318	4171	92609	369	3915	10980	6576	1203	1994	4087	10956	4738	8751	975	7534	50813	4609	7415	8452	10987	3611	83987	8924	3312	5445	8454	373156	3303	10972	7283	8604	8653	5597	23753	26015	9531	11030	84790	8065	7189	3178	9869	6500	27229	3840	7536	11214	26524	984	7068	55365	4287	6874	2339	10087	4314	59341	462	23597	50999	29090	122961	6059	81608	9702	10482	6780	6613	57520	8481	5925	7158	5885	6199	472	382	5371	6789	4292	8665	2023	8290	5594	7251	92345	3068	23557	51079	4794	6132	7157	1642	3304	8453	71																																																																																					
55832	4914	6631	8453	10987	4627	8452	8454	3309	8065	23435	9775	10482	22938	3187	23524	27161	10342	3184	3178	10980	11345	4738	6625	8726	4116	1655	10014	3326	7415	2065	2521	5430	3303	10625	4171	7316	6389	2885	988	2010	9820	7529	6427	10971	3188	71	3312	4904	6432	6919	51428	10250	3181	4609	975	8139	4691	7534	23363	4292	11030	10075	84305	26270	23543	2023	2130	7536	3611	6500	9584	10526	10286	114034	7532	6194	3958	302	9657	57520	11034	9129	8481	8353	6895	51548	29110	373156	1457	27250	238	3437	128866	10146	6780	6627																																																																																													
10540	5859	55012	1778	22919	50628	9040	120	10524	8767	57534	4683	57634	4914	8481	8452	857	988	22938	5108	7186	4609	165055	8454	80184	10482	9851	80254	83987	2033	29079	3014	2885	3326	7189	3064	5597	56888	8295	10987	7251	9820	26258	27185	57154	1642	55611	147700	153241	8649	10454	81888	79643	84516	4605	286336	7341	56925	11258	7461	5531	5576	11117	858	5781	8841	9782	9531	5195	6780	867	57520	10075	7283	8312	5371	23476	7525	9146	56257	8487	22794	55755	7156	5116	7874	6310	4087	23557	79139	5581	4171	7316	8517	26133	648																																																																																														
4686	2130	54737	6631	4914	8452	55832	8175	5936	10987	23363	8065	8454	4904	8726	9820	3178	7536	11345	4738	25873	8453	9782	10625	23435	2521	1994	3184	22938	8683	648	6625	6159	10980	8295	10492	10482	55646	10342	10657	3840	8607	6118	56257	3187	6119	4171	3437	83987	202559	7251	725	6432	6132	83759	5093	2023	5108	9531	51428	6198	10075	3064	7159	7531	7186	3188	8353	6117	83737	2033	27316	11258	79027	6780	3428	10146	25920	5885	6612	23753	6895	9217	8481	5925	4204	58506	373156	51548	6294	6194	9656	4089	3611	8480																																																																																															
9564	867	23645	3398	998	4690	5829	5295	25	7205	2885	5747	4739	3055	3312	1499	3309	6464	8826	5782	1605	7157	613	5925	5599	10006	10383	6667	7186	1969	1655	3304	238	5796	3611	80306	7514	5594	23411	203068	54726	8295	171017	51744	9509	163	64857	10454	6549	9830	10923	1795	50855	1460	1730	5170	22821	1464	5966	4731	125950	6449	7737	9950	1965	59341	3336	858	197131	2661	4512	1716	4617	2664	10575	6780	7917	4869	8409	54534	1385	4793	7283	1027	4204	5885	369	472	2957	7311	5868	2969	29110	5900	4854	4297	10524	54899	7248	71	5521	4323	2810	6256	7874	6233	7203	10458	8924	7520	26524	6789	3551	7316	83737	64759																																																																										
8021	9972	23636	8480	10482	324	3837	23363	8452	3428	7514	9908	8570	10146	9681	7329	9820	1499	8924	1121	7159	3840	7341	84330	1104	5594	64121	3836	7874	56478	7248	6667	9636	51317	7917	5557	22938	3799	348995	23326	6605																																																																																																																																																					
10971	79959	55722	374654	80184	9590	5108	9702	8496	83987	7157	9657	8481	6742	55832	3309	6191	6210	3192	324	4609	55142	125950	29079	3303	7283	2810	2885	8924	5885	8826	988	51647	9019	23164	369	2521	4171	167691	2869	56254	203068	26128	6830	7415	6201	2010	51021	2735	23435	80254	84790	7067	10617	302	4738	1642	129685	6169	4627	9531	23136	9738	6605	6134	5116	3187	6314	5195	5781	6446	3476	11059	5982	5682	57456	153241	284297	6500	10616	56925	79759	7639	55062	54834	253650	3326	55364	7132	6199	57154	71	51548	27161	6154	10728	7156	6427	23326	6497	10383	6622	7277	1457	6218	84132	4629	10482	6624	4176																																																																																
6500	898	54700	51202	993	8454	1027	1022	2624	8945	4609	7316	672	7415	1994	1499	7984	4793	1154	1642	5071	11186	1025	983	3563	81620	10014	5894	11140	8452	8295	7157	7514	7283	9531	7321	10075	5371	8535	10971	7534	26524	27161	7248	11200	57695	80306	8924	5520	2810	10575	5689	3428	9820	6667	3068	29110	596	8065	9682	4087	1387	3326	3308	4255	84759	6259	10241	8841	3024	9612	2735	5925	4297	6625	3065	7158	6597	245711	4605	79842	7329	5601	10542	3840	25939	7874	51548	6789	22992	8260	4292	2885	4176	2033	7341	5518	7529	8030	648	64839	488	3717	10980	22948	7067	8726	6464	6742																																																																																	
8243	286077	30827	5591	2237	641	7157	2033	672	259282	2547	5929	5810	22938	5631	4292	9656	6117	988	22976	472	8574	2956	6118	1663	5885	4609	9739	4914	7534	4255	56916	8452	3326	2631	7520	10987	51548	4297	5888	83987	8924	5430	6789	1387	6119	83990	6613	326	1994	11200	3014	23363	9820	6199	25	10482	5884	8726	10250	4176	55646	302	5071	7158	11345	10014	8353	7067	7341	5460	27043	3428	6780	5170	25855	5538	2010	3178	9070	29110	10524	5898	23476	5601	7874	7203	55755	3717	4851	8480	84126	3020	4771	1453																																																																																															
708	8139	89890	55722	84617	91662	23046	5587	1523	1938	3312	6233	8452	7132	3921	3184	9820	3064	10014	10492	5071	55692	5245	5518	3326	23386	55054	27161	10971	7316	2065	1856	4904	84790	10075	5008	5581	7189	54477	11214	2130	5336	699	54726	286128	26524	984	6647	84668	26100	196385	90317	1293	25878	10482	6613	11035	5682	1642	6427	5925	6199	257019	5371	23144	6789	6314	4292	51548	101928160	3308	2810	65057	6929	4794	202559	5018	3329	4609																																																																																																															
203068	9112	10294	8366	4214	2885	51377	3959	4171	4609	7534	11335	4914	7283	1994	3312	8454	142	672	84790	5460	9146	57504	2010	11345	6199	6613	3064	8065	27229	5071	4793	6622	207	7186	8607	7329	10916	7531	3309	121441	26270	4116	4738	10987	51548	55755	8767	5594	22919	57154	8543	4794	29110	6455	3840	8139	10454	22890	80705	4287	1326	9702	6780	7917	57520	11035	29966	10075	81847	10014	56916	10250	6597	238	11043	369	55832	2521	6119	975	4193	10379	3551	7132	7157	8452	7529	8453	988	6464	22938	8737	7189	6118	23435	6117																																																																																													
79159	64960	4869	51121	79759	9045	10240	3024	55131	6132	8452	51021	55832	115509	3192	64949	23144	55661	8454	54989	3921	64802	1994	5071	7157	6780	4914	3178	1856	10528	51807	6209	7283	8726	10075	114034	101928160	10482	10667	23521	10987	3428	8065	4171	3608	57520	80321	84132	23435	6134	1457	83987	5460	11345	22890	1499	1736	23097	7316	7743	8312	84619	9785	80345	6895	2339	54977	11143	27043	79087	58506	8139	10542	54737	23304	9406	9129	8767	51548	55054	6118	6119	83759	4193	9775	51428	4771	4116	4676	6117	5515																																																																																																			
3304	10987	55832	8453	8065	10642	8454	8575	8452	10980	4738	6389	8945	7534	26270	2885	3184	10342	1994	3183	5036	1407	9656	8969	6780	7316	4691	192111	7157	3303	2010	50813	2521	3608	27161	25820	55646	3309	4914	10146	1655	57154	3611	1499	6132	6500	3326	2023	11345	8815	3178	57542	7529	648	10075	25873	6464	4904	10244	114034	10971	8139	6667	9987	5597	51548	5594	302	8481	29110	6895	23543	1660	6446	1642	5436	10625	6670	3959	9869	2661	26022	6742	7329	7415	3188	10383	6427	6789																																																																																																					
142	5591	7520	2547	6117	2130	4914	4869	3315	9656	6119	10212	6118	672	25	5557	975	7067	3068	4691	11284	51365	7186	6159	8751	6789	648	10482	7150	1460	1660	26128	22938	7534	5886	9820	81847	472	1457	2010	7157	6259	3308	8841	55611	8726	10075	7014	6919	9531	11059	10971	3020	2023	5565	596	4771	3069	6134	1058	3611	892	54386	9584	8535	1051	7528	2289	2631	1025	7874	11345	7068	3340	4605	10598	6895	5170	6780	9950	10728	11232	5601	5594	7203	5885	7158	7508	27161	7251	10524	5925	10625	2885	6199	3608	5515	83987	4851	56916	7917	23363	1407	29110	163	27043	1655																																																																																			
8737	7132	3309	8795	7189	10616	7186	7316	3312	8517	83737	71	11140	8767	8452	3551	8878	841	54629	867	4214	9099	3326	10454	5894	8837	8924	257397	843	6199	92609	11035	672	7321	10075	7322	5071	200894	3717	7874	26270	369	10133	1326	3611	3066	4171	6789	3064	6449	7157	3068	26133	10987	2065	11230	1856	25895	121457	55611	7531	23326	3301	6464	10014	7323	55353	121260	10250	4914	203068	4869	57154	84790	148022	4793	6446	57819	7917	238	29110	9474	3184	10524	3799	858	7251	373156	2023	5594	988	11345	8453	3667	4292	7158	64215	169792	440138	2260	8065	22938	3303	596	4794	1407	8454	51548	4771	10657	10726	23363																																																																														
9612	8841	3661	1316	6907	8678	7068	1315	5970	4152	6256	6667	25855	10014	7514	1499	2033	8945	8243	1487	2010	207	3064	672	7316	25942	8350	3066	4087	4171	10524	10010	5467	3312	7248	9869	7067	6310	4780	6613	5460	6615	4205	2023	9474	7157	7534	5591	1642	7189	5925	7159	7186	6722	8454	4089	1387	3308	7321	3184	4793	11130	7917	10454	11214	80321	6612	7525	55715	10728	2130	80254	472	1952	6449	80306	148022	7158	2923	81567	100287171	55062	80183	10075	2810	55054	27161	7251	9820	56893	10592	1385	5594	26747	54828	8648	9968	10492	4794	7536	29110	5601	1460	10923	1994	1386	10482	3065	6789	5071	1457	55611																																																																														
51143	5966	58157	55858	1031	80308	79155	1997	3927	54726	9961	1326	26578	10459	5987	4739	3093	3611	3064	7316	2033	5071	10482	4793	7159	7157	57819	5565	8454	7874	6500	988	5970	11140	10980	4609	6310	57504	83987	6667	472	9531	71	1856	11258	238	8312	2661	54902	5925	1027	56895	7415	2053	254359	1730	286077	6059	162972	343472	1795	117177	11345	6722	5116	54946	975	170384	10589	29110	65057	51548	5877	4854	10616	5898	5594	8945	867	57534	6742	2023	8452																																																																																																											
1642	701	9532	699	4291	27229	5708	11130	132158	57082	10844	79980	11335	25936	440145	79003	80097	7283	988	9869	4609	23468	1063	121441	23363	23386	7157	6449	57520	22938	23002	5460	9820	91662	2547	9531	7534	54904	5888	9656	324	84759	10482	8480	10642	10049	163	5894	7341	3840	79913	51185	286077	284403	4205	10598	1025	8481	56916	6597	238	5371	23476	10250	93643	55755	8290	7874	8737	81847	81027	7514	4176	57128	3065	51548	54820	2010	8079	4869	25	8945	11030																																																																																																											
3190	92906	79637	83637	6310	10048	6780	5566	116071	4209	7329	84281	7157	4914	7316	10987	8945	1408	7341	7536	8665	23432	7874	23543	5521	23764	56122	79633	54386	8554	11258	51655	54902	4116	8535	9531	9217	6613	2010	1385	7189	3611	7283	5460	6597	6199	7297	10521	8826	29079	3326	51548	5093	10075	8353																																																																																																																																							
2023	86	93974	4093	6696	93343	56893	23039	4676	6256	7158	10482	55611	7514	7316	10971	29979	3068	9146	7041	10617	4089	3312	4691	6449	4914	29079	5597	6310	7186	7917	10413	64759	71	2033	4087	167691	83987	6427	7403	3014	55769	7251	142	8517	8665	84132	1460	10400	9070	10454	51206	79048	64418	132884	10159	6612	4041	10903	163	10905	50487	169792	107987373	27043	22795	197131	4245	79633	54893	5170	57492	11138	11034	10528	3015	6780	57520	10075	4793	3611	5885	3329	7297	238	7311	9646	5601	373156	3326	8767	22992	51061	23326	54737	79913	10667	10625	3717	10524	6294	27335	6399	7874	11346	6233	5467	51548	10987	8924	25942	11200																																																																														
57703	4691	6210	302	11140	7874	6626	8030	6730	1508	4914	57534	4171	8452	5518	6199	57154	8726	2869	4255	3068	3437	8454	10075	7514	5515	6500	10598	2130	7529	51548	1994	6780	10528	3428	3184	11345	55832	2810	22890	1457	6667	9531	4609	7316	3014	10980	9146	5531	115509	55715	23111	2643	23404	6446	125950	1022	340277	10000	162963	11232	54826	84189	64743	85453	4116	58480	9217	7917	81847	1385	5885	8575	27316	4292	156	25895	6627	56893	6294	23184	10542	25963	3065	4793	988	8065	10971	1660																																																																																																					
6732	7529	10712	7534	7532	7531	1523	2564	5481	51599	9531	10413	2810	6786	1994	369	25	80227	9493	7159	9414	10971	5894	10929	22954	3312	8570	10458	10133	2885	1655	9846	5127	3983	1195	3315	23136	83987	7248	3799	4171	867	167691	2908	1460	23524	57520	10075	3667	11140	6199	8452	4914	1407	64837	5170	7283	9564	207	8496	50855	7874	10014	23286	147700	4217	6059	596	3326	708	7415	5071	2353	1022	79796	10598	84720	23468	9019	6446	6613	5925	6294	23476	27161	8480	9706	3915	8517	7533	5563	55177																																																																																																		
10155	6597	4209	10987	5432	9410	3065	4869	219541	2908	3014	56916	25942	4193	142	55832	7316	1051	8517	2010	6119	382	7323	472	7321	7329	648	11200	7157	1025	8452	9869	4851	23435	369	101928160	6613	10598	7297	26270	8726	8841	2664	10075	23028	9391	55611	23363	83987	11345	3836	84911	22890	26578	7403	6612	11130	115509	23410	5436	2242	5531	7556	1022	54904	79139	8614	5521	5245	57154	6256	8290	51548	25920	7158	5460	3611	6780	10971	324	7322	55142	51061	23097																																																																																																										
9128	6628	10771	57819	9129	56257	6633	7514	25804	11157	23363	26121	27257	6627	8452	7316	10992	4914	3178	23224	9820	55832	10569	10987	10250	51548	11140	10575	10844	7415	10594	114034	8175	5093	8353	4794	7251	64210	6117	26270	4831	9410	5425	6118	10445	2010	6472	156	11193	10286	2033	826	5394	23435	9683	9531	8409	51807	84619	6446	6612	80321	382	10524	5898	51320	3437	10694	4609	10765	8453	51428	3959	975	988	3799	3020	4255																																																																																																																
92105	3329	5515	261726	4914	4905	2033	27342	5518	51807	55174	207	988	8452	23111	79871	6446	23410	83637	144811	2631	25843	80321	8139	25828	11200	5898	84759	5108	6780	9656	57520	11035	10075	6597	6199	238	3837	51548	51073	5594	8065	5782	9531	8517	22938	6119																																																																																																																																															
10294	5631	6125	8452	7157	8289	6599	4914	6597	10992	6605	4869	57492	8110	3183	4087	22938	8453	128312	7316	3312	2908	1994	84790	114034	5970	79159	6446	25855	1051	7737	898	4287	57154	118	6881	4798	6612	54904	101928160	94005	4116	7514	10528	6134	9531	7415	55680	6780	57520	8481	29966	8648	10075	10342	7283	5460	7158	5885	8837	6199	369	382	5371	11345	29079	83759	3326	84749	55755	2033	55832	27250	988																																																																																																																				
4904	5531	7318	1915	54737	8560	4331	9921	27342	1523	7157	4686	7314	7514	7917	57154	2631	5521	10528	55832	7189	11345	27161	3312	8452	6622	116113	23524	2885	5460	10146	2869	4116	8517	7520	25873	5518	7251	7322	3981	9657	6199	27086	3910	207	7283	10971	5925	3437	9775	10250	83447	56893	7248	79832	5243	25828	6830	6294	261726	25939	4255	4087	7572	6667	9785	23111	27229	28977	10542	8841	10598	9217	1025	6613	11035	10075	4793	4204	8312	9612	6789	2810	7874	5467	5594	51548	2023	55844	8665	22794	25920	3326	373156	4193	1994	4738	79947	2033	3178	57534	6119	27316	2521	29110	10482	2547																																																																																			
9636	7706	91746	5268	6311	7318	3437	11034	4171	9246	6233	2810	1938	648	1073	7415	5885	7189	10146	3178	9820	23586	5071	8726	87	4214	8353	3303	27316	10616	7323	71	83987	975	1457	51548	9531	57520	1195	56257	9656	7517	4869	3799	988	2547	2317	324	2130	6310	9218	1994	2023	10342	5093	4733	54737	2176	9474	10667	10524	10542	8139	22890	6612	54477	699	51295	26128	144811	984	6907	148022	10657	7443	5243	51209	2010	7186	207	10075	8481	7917	6780	3837	4292	25	3981	5594	79691	23543	57154	7251	10971	6627	6294	5898	2521	55832	51619	6428	4089	3181	8175	3192	84844	6117	10528	3315																																																																																	
9343	10856	55006	10771	1730	54039	988	8726	4609	6117	5093	6119	83987	23524	9820	51428	6118	56257	10014	648	22938	9410	55011	51548	8452	3065	9775	4914	10250	1408	4116	79657	23612	3309	71	26270	8607	26015	2869	326	8175	10482	382	6622	4193	7536	29984	1386	4798	7874	23002	81572	27161	55718	1022	51295	79871	8295	4831	10445	5445	29110	26747	4794	10524	79913	11200	10971	3015	9782	9531	23363	3981	10598	1025	8409	4214	3066	11035	29966	10075	7189	3611	56916	7257	7186	6199	7297	54891	2033	29844	3608	373156	3837	4292	7532	7514	8065	3315	7316	1407	3068	10987	51320	5564	7529	23450																																																																																			
6741	51592	8452	4914	1994	22976	10987	55832	4691	648	2010	10075	3014	29888	7329	7316	10146	1457	22890	6622	23435	3183	55646	3178	11345	3068	7189	11198	8454	4831	2624	6749	57154	4087	8453	6605	84078	7158	51295	80306	5093	23466	4738	7514	6835	3437	1499	1025	8607	6595	10642	7323	8697	6597	83759	5564	86	10654	22827																																																																																																																																			
5116	5577	55722	11215	5576	11214	55755	101928160	10048	5108	5566	6836	22919	10142	2643	1453	7534	8481	8924	5587	50813	27185	6059	7514	10482	57534	5894	324	80184	3799	3326	84062	9820	9218	8452	5931	1457	6670	23177	857	8945	29079	3611	2931	1642	1460	7257	5682	9217	10598	100289678	286077	5336	353274	4698	23432	8139	51061	1385	6314	8826	9590	8658	6427	9782	7189	51548	7283	7158	9204	8312	11140	988	10844	83987	23363	7415	27148																																																																																																																
11198	142	4097	23764	4094	2033	5423	7520	3192	2547	4193	3178	56916	4869	3066	4780	1058	10014	648	3068	6613	11284	8726	11177	6118	8335	6134	4779	3326	2908	7157	6117	9820	4609	23363	6749	4914	1025	3428	81847	8353	5591	1655	3020	4851	7528	25942	1457	1499	672	200558	22938	8350	2810	8359	2353	55832	546	4771	3065	1387	29079	8467	1994	975	7508	3014	83987	1385	6119	8535	56254	7415	10765	8065	10482	6612	10542	27043	10625	11143	10524	10240	7203	57695	8945	988	1051	2010	2885	5467	7517	7329	9815	641	4173	823	7874																																																																																												
2869	208	9360	10771	5411	54726	92345	9584	10250	9318	10454	23524	23136	1457	55646	8452	1938	6732	7532	1994	7514	10482	55692	7520	3178	3326	6134	9775	8353	219541	3068	10528	1655	7534	7025	114034	4914	2023	57662	29079	11177	23543	5093	25942	6667	10048	5937	92140	11140	50813	3428	3611	83987	4116	8726	80321	5520	7536	3064	221786	1965	400793	148022	10959	7068	9785	54863	286077	64241	5531	9869	4292	6201	7874	7251	6294	3921	54039	6154	7189	23468	6472	10569	51428	8359	23363	4087	22938	988	2091																																																																																																				
3837	10712	23085	23111	7158	6789	1314	5460	3133	7316	2733	83737	57154	4609	4292	26270	4171	8452	6780	3069	10987	1994	55832	7157	9820	7531	11059	83987	10075	4914	8924	7341	79139	10598	4087	11200	23363	302	55611	9656	988	8726	1856	56893	23184	10014	5521	4089	8607	2260	2521	22938	4255	3840	3836	6881	5885	3611	2869	129685	9636	54726	7917	5576	3428	23097	3340	56478	2308	8487	57520	7874	7249	25825	3717	10482	7189	348995	1104	23557	10526	7532	6449	3799	6721	6624	4851	167691	267																																																																																																					
